Sub #,speechTask,fileName,tongueError,lipError,directionError,decoupled,TF,TB,UL,LL,Jaw
Sub46,Lee Tool (Clear),Sub46_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub46,Non-Speech Task (Weismer),Sub46_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub46,All Vowels,Sub46_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Caterpillar (Conversational),Sub47_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Caterpillar (Slow),Sub47_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Caterpillar (Clear),Sub47_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Caterpillar (Loud),Sub47_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Put a Deed Here (Conversational),Sub47_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Sentence Repetition,Sub47_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Lee Tool,Sub47_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Lee Tool (Clear),Sub47_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,Non-Speech Task (Weismer),Sub47_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub47,All Vowels,Sub47_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Caterpillar (Conversational),Sub48_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Caterpillar (Slow),Sub48_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Caterpillar (Clear),Sub48_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Caterpillar (Loud),Sub48_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Put a Deed Here (Conversational),Sub48_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Sentence Repetition,Sub48_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Lee Tool,Sub48_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Lee Tool (Clear),Sub48_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,Non-Speech Task (Weismer),Sub48_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub48,All Vowels,Sub48_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Caterpillar (Conversational),Sub49_1_001_sync*,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Caterpillar (Slow),Sub49_1_010_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Caterpillar (Clear),Sub49_1_005_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Caterpillar (Loud),Sub49_1_008_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Put a Deed Here (Conversational),Sub49_1_006_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Sentence Repetition,Sub49_1_003_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Lee Tool,Sub49_1_004_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Lee Tool (Clear),Sub49_1_011_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,Non-Speech Task (Weismer),Sub49_1_007_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub49,All Vowels,Sub49_1_009_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Caterpillar (Conversational),Sub50_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Caterpillar (Conversational)_2,Sub50_1_011_sync*,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Caterpillar (Slow),Sub50_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Caterpillar (Clear),Sub50_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Caterpillar (Loud),Sub50_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Put a Deed Here (Conversational),Sub50_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Sentence Repetition,Sub50_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Lee Tool,Sub50_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Lee Tool (Clear),Sub50_1_010_sync*,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,Non-Speech Task (Weismer),Sub50_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub50,All Vowels,Sub50_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Caterpillar (Conversational),Sub51_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Caterpillar (Slow),Sub51_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Caterpillar (Clear),Sub51_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Caterpillar (Loud),Sub51_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Put a Deed Here (Conversational),Sub51_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Sentence Repetition,Sub51_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Lee Tool,Sub51_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Lee Tool (Clear),Sub51_1_011_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,Non-Speech Task (Weismer),Sub51_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub51,All Vowels,Sub51_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Caterpillar (Conversational),Sub52_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Caterpillar (Slow),Sub52_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Caterpillar (Clear),Sub52_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Caterpillar (Loud),Sub52_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Put a Deed Here (Conversational),Sub52_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Sentence Repetition,Sub52_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Lee Tool,Sub52_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Lee Tool (Clear),Sub52_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,Non-Speech Task (Weismer),Sub52_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub52,All Vowels,Sub52_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Caterpillar (Conversational),Sub53_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Caterpillar (Slow),Sub53_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Caterpillar (Clear),Sub53_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Caterpillar (Loud),Sub53_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Put a Deed Here (Conversational),Sub53_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Sentence Repetition,Sub53_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Lee Tool,Sub53_1_011_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Lee Tool (Clear),Sub53_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,Non-Speech Task (Weismer),Sub53_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub53,All Vowels,Sub53_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Caterpillar (Conversational),Sub54_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Caterpillar (Slow),Sub54_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Caterpillar (Clear),Sub54_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Caterpillar (Loud),Sub54_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Put a Deed Here (Conversational),Sub54_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Sentence Repetition,Sub54_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Lee Tool,Sub54_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Lee Tool (Clear),Sub54_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,Non-Speech Task (Weismer),Sub54_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub54,All Vowels,Sub54_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Caterpillar (Conversational),Sub55_2_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Caterpillar (Slow),Sub55_2_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Caterpillar (Clear),Sub55_2_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Caterpillar (Loud),Sub55_2_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Put a Deed Here (Conversational),Sub55_2_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Sentence Repetition,Sub55_2_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Lee Tool,Sub55_2_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Lee Tool (Clear),Sub55_2_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,Non-Speech Task (Weismer),Sub55_2_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub55_2,All Vowels,Sub55_2_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Caterpillar (Conversational),Sub57_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Caterpillar (Slow),Sub57_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Caterpillar (Clear),Sub57_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Caterpillar (Loud),Sub57_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Put a Deed Here (Conversational),Sub57_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Sentence Repetition,Sub57_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Lee Tool,Sub57_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Lee Tool (Clear),Sub57_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,Non-Speech Task (Weismer),Sub57_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub57,All Vowels,Sub57_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Caterpillar (Conversational),Sub58_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Caterpillar (Slow),Sub58_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Caterpillar (Clear),Sub58_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Caterpillar (Loud),Sub58_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Put a Deed Here (Conversational),Sub58_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Sentence Repetition,Sub58_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Lee Tool,Sub58_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Lee Tool (Clear),Sub58_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,Non-Speech Task (Weismer),Sub58_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub58,All Vowels,Sub58_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Caterpillar (Conversational),Sub59_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Caterpillar (Slow),Sub59_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Caterpillar (Clear),Sub59_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Caterpillar (Loud),Sub59_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Put a Deed Here (Conversational),Sub59_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Sentence Repetition,Sub59_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Lee Tool,Sub59_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Lee Tool (Clear),Sub59_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,Non-Speech Task (Weismer),Sub59_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub59,All Vowels,Sub59_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Caterpillar (Conversational),Sub60_1_001_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Caterpillar (Slow),Sub60_1_003_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Caterpillar (Clear),Sub60_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Caterpillar (Loud),Sub60_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Put a Deed Here (Conversational),Sub60_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Sentence Repetition,Sub60_1_004_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Lee Tool,Sub60_1_002_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Lee Tool (Clear),Sub60_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,Non-Speech Task (Weismer),Sub60_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub60,All Vowels,Sub60_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sub12,Caterpillar (Conversational)_2,S12_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sub12,Lee Tool,S12_1_011_sync,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sub12,Caterpillar (Slow),S12_1_008_sync*,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Sub13,Caterpillar (Clear),S13_1_011_sync,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Sub20,Caterpillar (Slow),S20_011_sync,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Sub23,Caterpillar (Conversational)_2,Sub23_1_007_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,Caterpillar (Fast),Sub23_1_014_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,Put a Deed Here (Conversational)_2,Sub23_1_011_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,Sentence Repetition,Sub23_1_005_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,iCi Syllabes,Sub23_1_008_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,aCa Syllables,Sub23_1_010_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,uCu Syllables,Sub23_1_009_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,Lee Tool,Sub23_1_006_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Sub23,Lee Tool (Fast),Sub23_1_013_sync,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
